trái,7287
nhỏ,7064
Bà,6962
cô,6907
Cũng,6872
tự,6697
toàn bộ,6632
Trên,6514
Phó,6513
phút,6508
nguy kịch,6505
Rất,6458
trẻ,6386
Ngoài ra,6384
liên tiếp,6344
Đang,6324
chúng tôi,6300
Một số,6064
nghiêm,6063
bất động,5996
nữa,5858
đen,5706
May mắn,5687
gọn,5687
Riêng,5657
Về,5657
buồn ngủ,5605
sát,5575
ngã,5466
riêng,5447
Cả,5447
thảm,5443
Đồng thời,5315
liên hoàn,5294
tấn,5240
sớm,5220
bất tỉnh,5079
trực tiếp,5023
phải,4992
tức tưởi,4935
đầy,4717
Khoảng,4659
Chỉ,4632
hết sức,4632
vị,4625
đứa,4625
không thể,4622
bình thường,4493
ngược lại,4456
chính,4414
Không,4386
Trước,4384
Hàng,4357
xấu số,4221
như vậy,4162
Nếu,4064
chậm,4002
liền,3979
hết,3958
nguy hiểm,3928
rằng,3911
toàn,3871
cái,3869
la liệt,3863
Cú,3731
xong,3719
tích cực,3640
giờ,3610
tốt,3608
ngược,3562
Còn,3549
tuy nhiên,3545
đủ,3415
khỏi,3414
vừa qua,3410
thế nào,3399
ngoài,3334
ôtô,3307
khắp,3295
cuối cùng,3283
dải,3243
tức tốc,3231
đau lòng,3182
nguyên,3149
mềm,3087
Như,3074
bác,3018
thiếu,2986
Chưa,2970
Cụ thể,2938
chính thức,2919
đau đớn,2919
đỏ,2905
Hữu nghị,2852
gấp,2829
chấn thương,2821
vậy,2820
lâu,2784
chứ,2781
nó,2731
Ngoài,2666
ấy,2621
Đây,2618
trơ,2584
viên,2559
thường xuyên,2536
nóng,2534
nhất là,2531
thường,2528
hẳn,2496
xấu,2464
tất cả,2442
sai,2379
bao giờ,2367
cũ,2354
thêm,2326
hư hỏng,2314
Chúng tôi,2285
ít,2285
đống,2280
đột ngột,2272
bao nhiêu,2245
đầu tiên,2228
gần đây,2220
kế,2204
tiếng,2181
ổn định,2180
hữu nghị,2145
hỏng,2136
rạng,2122
nghèo,2121
nghiêng,2117
trắng,2113
dù,2093
vắng,2092
thầy cô,2091
Đối với,2058
mấy,2029
thế này,2029
ô tô,2019
giỏi,1986
ùn ùn,1962
luôn,1954
lạ,1906
Mọi,1898
gọi là,1884
cũng như,1881
bản,1866
kín,1845
gas,1839
khó,1830
hầu hết,1821
đầy đủ,1797
ngôi,1795
thật,1791
Ai,1776
hung,1765
Chính,1764
song song,1743
chính xác,1738
Hãy,1735
vô,1733
hơi,1729
khó khăn,1723
khách quan,1708
Hơn,1702
lắm,1673
Tất cả,1673
y,1663
thảm khốc,1639
song,1634
cổ,1624
ta,1607
đông,1604
đâu,1594
Bây giờ,1593
tứ tung,1582
xuống đường,1570
trong sáng,1564
sắp,1562
tối đa,1559
gã,1542
nghi ngút,1539
sẵn sàng,1510
hiền,1510
Để,1507
lúc nào,1500
dần,1498
tang tóc,1493
Qua,1481
Vào khoảng,1462
độ cao,1460
chẳng,1451
tạm thời,1440
bất thường,1439
thực,1434
Bất ngờ,1412
thảm thiết,1389
bất lực,1383
sâu sắc,1381
trần,1364
Km,1360
thương tâm,1337
kém,1329
Vì,1322
kia,1295
đau,1282
bao lâu,1276
thiệt hại,1272
dọc,1263
nghiêm khắc,1262
Mới đây,1260
ầm,1258
trơn,1256
ngổn ngang,1254
văng,1251
mi,1242
chủ yếu,1242
Nhưng,1234
phăng,1232
cần thiết,1230
thế,1225
tỉnh táo,1203
vui vẻ,1203
quá tải,1198
phân cách,1198
nửa,1196
phó,1194
phổ biến,1191
lẫn,1190
ruột,1188
ẩu,1176
bình tĩnh,1171
xảy ra,1165
mù mịt,1163
bỗng,1159
lập tức,1151
mãi mãi,1145
tự nhiên,1144
đám,1142
mệt mỏi,1138
khẩn cấp,1137
bất,1135
Ngược lại,1132
cụ thể,1130
chát chúa,1128
thấp,1109
triệt để,1107
một vài,1107
Nó,1093
kỹ,1088
loạng choạng,1084
cong,1081
Như vậy,1074
có,1070
vụn,1055
mắc kẹt,1053
xót xa,1041
Chứ,1036
Toàn bộ,1034
xanh,1032
Ít,1031
hiện trường,1028
máy cày,1020
Dù,1009
cây,1006
cho hay,1005
mặt đường,1002
thỉnh thoảng,992
Cô,977
vội,976
từ thiện,969
thay vì,964
đàn,963
chắc,955
tương tự,954
rảnh,951
chú,951
chịu khó,951
vậy mà,951
trung niên,951
đường dài,950
chút,950
đau xót,937
đường dẫn,936
sao,934
to lớn,934
bởi,923
Mình,920
bỏng,914
tận,912
khủng khiếp,905
đùng,900
nằm im,897
cửa xe,897
cậu,872
Mercedes,867
trời,866
ngoan,862
rụng rời,849
tan nát,845
tuyệt đối,844
tự động,841
toàn diện,839
Quá,831
Với,822
Do vậy,819
o,811
mẹ vợ,794
ư,789
biến dạng,789
chưa thể,779
dãy,768
đột xuất,764
sợ hãi,762
Đó,759
tình cảm,759
loạt,759
nguội,759
tấm,758
Từ,749
bê tông,747
Vì sao,740
ngủ gật,739
Camera,739
vô cùng,733
ưu tú,733
Mỗi,729
cán,717
Tương tự,717
tức là,717
chết người,717
h,700
căn,700
Đã,693
tang thương,693
âm,692
gần như,680
giây,673
chật,669
Vốn,660
ơi,655
tối,648
một mình,646
Vậy,642
mặc dù,642
rõ ràng,640
thì phải,638
tương đương,638
tối thiểu,638
thông thường,638
bất cẩn,634
Thỉnh thoảng,634
đừng,634
ngay lập tức,630
vất vả,628
va chạm,626
anh Vũ,624
Ai ngờ,624
non,621
sung,621
Thông thường,621
tải,609
nghiệt ngã,600
Chắc,598
thanh,597
tải trọng,588
ổn,588
Bởi,588
Chúng ta,588
Vì vậy,588
ngửa,585
Mặc dù,584
người ta,584
kéo dài,580
Đặc biệt,579
cứ,564
đau thương,558
yên,556
vì sao,556
Website,556
Email,556
mảnh,551
mô tô,547
từ từ,547
buồn bã,543
trang trọng,541
hoang dã,541
dễ dàng,533
hoảng sợ,530
lái xe,530
mãi,529
khẩn trương,522
ầm ầm,521
ướt,520
bây giờ,519
giảm tốc,519
yếu ớt,519
đến nơi,519
lậu,518
ai nấy,513
vương vãi,513
đô,509
yêu quý,506
ngoan ngoãn,506
nổi,501
sở tại,496
mặt khác,494
nghiêm ngặt,494
cơ bản,493
Mặt khác,492
khám thai,488
trước khi,486
tông,477
có vẻ,475
bên bờ,471
Cái,464
cháu nội,460
nghiêm minh,460
khiếp sợ,460
đi lên,460
có người,460
rầm rầm,460
thần kỳ,454
quan sát,454
vì thế,446
bầm,444
bức,443
Nóng,441
quá sức,441
hợp lý,441
thô sơ,439
càng,438
quan trọng,436
đường sắt,436
Rồi,434
rộng,433
lít,432
độc,432
Vừa mới,429
rứa,429
đáng sợ,429
chúng,427
hư,426
cứng,425
một chút,425
nhân,423
nghẹt thở,416
Suốt,414
đến nỗi,414
ngầm,411
Có thể,407
nhằm,407
chứng,396
vun vút,396
chuyên dụng,392
Vừa,388
Ít nhất,386
Họ,384
Gần,382
Ngay lập tức,380
Tuy vậy,380
chung thân,380
man rợ,380
thông thoáng,377
chủ quan,367
phản cảm,364
bản lĩnh,364
không những,364
võ nghệ,364
kỳ cục,364
boxing,364
Tội nghiệp,364
run run,362
thuận lợi,361
chắn ngang,360
Vì thế,360
Giữa,350
loạn xạ,350
qua đường,348
lành,346
hiểm trở,344
nát bét,344
bần thần,341
chi,340
vô tình,339
chắn,335
sơ,335
lênh láng,335
đi làm,335
giao lộ,334
thiện,333
vừa mới,332
nhất quyết,331
thực sự,331
mà còn,329
tiếng một,325
vắt vẻo,324
trực tuyến,323
lần lượt,321
thương vong,320
Video,320
đồng hành,318
Chủ yếu,316
khúc cua,316
phức tạp,312
dọc đường,312
tím,312
mất,309
thủng,306
mặt cầu,301
Có lẽ,300
Đến nơi,300
cay đắng,300
Đau đớn,300
ngược chiều,298
ra chiều,298
trái phép,298
đấy,298
vắng vẻ,298
NÓNG,298
tạm bợ,294
đích thân,294
đuổi theo,290
cụt,289
thuận,287
quý mến,287
quỳ lạy,286
cảnh báo,286
tốp,285
nham nhở,285
Cầu treo,278
info@dantri.com.vn,278
rải rác,278
www.admicro.vn,278
Fax,278
quangcao@admicro.vn,278
Internet,278
chi tiết,277
Mới,276
cỗ,274
lộng hành,274
chuyên,274
trung,272
trong lúc,270
Phần lớn,270
đèn đỏ,269
Lập tức,269
ăn vạ,269
chỗ ngồi,266
làm sao,266
khẩn,266
thục mạng,264
Ngôi,263
Tự,263
hoàn,263
đi ra,263
nồng,261
gạch men,260
Thế mà,260
với nhau,258
ngay ngắn,258
răng,258
hề,256
mơ ngủ,256
Vẫn,256
rầm,256
nhóm,252
rung rinh,250
Lúc này,250
khổ,250
nhà tôi,250
anh chị,250
quy định,247
hẹp,247
bên ngoài,247
tra của,247
tại sao,246
kỳ lạ,246
vốn,246
barie,240
cục,235
phải thì,234
ngoại khoa,231
hôn mê,231
tận tình,231
thậm chí,229
Đoạn,228
Liên tiếp,226
đáng tiếc,225
nặng nề,225
ưu tiên,225
đa số,219
Hoặc,218
cuốn,218
phải chăng,218
rủi ro,213
toáng,213
tái mét,213
Đáng lẽ,213
DO,213
nằm rạp,210
nha,204
Dân trí,203
Hắn,200
mệt,200
cùng cực,200
trọng,199
bị nạn,197
bé nhỏ,197
Trực tiếp,195
méo,195
chình ình,192
SH,192
trống,191
làm hàng,188
khốn khổ,188
Cùng,188
đau khổ,188
hằng,186
bất cứ,186
Tuy,186
làm người,186
trọc,182
hi hữu,179
quay lại,176
bãi,171
ngày lễ,167
bất kỳ,164
Lò xo,163
thích hợp,162
bí ẩn,161
vàng,161
hiện đại,159
Mãi,159
ngay Cả,156
đông đảo,154
Chi tiết,152
tầm nhìn,147
xe ben,147
đuối,147
lỏng lẻo,147
Thật,144
lật ngửa,144
hỗn loạn,143
ai ngờ,142
xa xôi,142
Nếu như,142
Taxi,141
lạnh người,140
Và,137
Đoàn,136
linh hoạt,136
ôi,136
dày đặc,136
lòng vòng,136
vừa rồi,136
run,136
hầu như,136
kỳ diệu,135
bình an,134
rời rạc,134
tím tái,134
náo loạn,133
Thế,131
khăn tang,129
tận cùng,129
Nhất là,128
ngày càng,128
như thế,128
ngày một,128
dày,128
lâu dài,128
nói chung,128
nói riêng,128
ít nhiều,126
gờ,122
hậu,120
mờ,120
xóa,120
ANH,117
khuya,117
đột nhiên,114
oan,113
phẫn nộ,113
đi nữa,113
chắc chắn,113
làm gì,113
ngỡ ngàng,112
ngắn,111
cấp bách,109
tột cùng,109
phóng xe,105
Dù vậy,102
dốc,102
hành chính,102
lặng,94
thi thể,94
mục nát,93
Cây,93
Xót xa,92
thai nhi,92
ngoạn mục,91
suốt,87
hành lý,84
tận mắt,82
ủy,80
tui,79
tự ý,73
Hầu hết,72
cơ mà,71
Ôtô,69
bỗng nhiên,69
kể lại,68
dễ,68
do vậy,68
sau cùng,67
lai,66
hy hữu,66
duy nhất,65
May mà,62
yếu,60
chuyên nghiệp,56
xuống dốc,56
vì vậy,56
sẵn,53
tuy,47
sức khỏe,40
kg,40
Vị,40
sộp,39
nữa là,39
muộn,36
trơn trợt,29
đất cát,20
siêu,20
choáng váng,19
căng thẳng,18
khô,18
thôi,18
Chết người,18
nếu như,12
vui,12
Khủng khiếp,9
Trong khi,8
say xỉn,5
ào ạt,5
kilomet,3
